Country Name,Country Code,Region,IncomeGroup,SpecialNotes,TableName,year,co2_emissions
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,Central Bank of Nicaragua ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Nicaragua,2003,0.841729221376796
Netherlands,NLD,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 2.20371 Netherlands guilder. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Netherlands,2003,11.229738343236999
Norway,NOR,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Norway,2003,9.906436020421241
Nepal,NPL,South Asia,Low income,"Central Bureau of Statistics, National Planning Commision Secretariat, and Nepal Rastra Bank  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: July 14; reporting period for national accounts data: FY.",Nepal,2003,0.11390196549400801
Nauru,NRU,East Asia & Pacific,Upper middle income,"IMF Article IV  ; Source of population estimates: United Nations World Population Prospects, IMF and World Bank's country office. Fiscal year end: June 30; reporting period for national accounts data: FY.",Nauru,2003,6.5313675044528
New Zealand,NZL,East Asia & Pacific,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Statistics New Zealand. Fiscal year end: March 31; reporting period for national accounts data: CY.,New Zealand,2003,8.46272794994041
Oman,OMN,Middle East & North Africa,High income,"National Center for Statistics and Information and Haver Analytics, Inc (Haver's source:  National Center for Statistics & Information) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. National Center for Statistics and Information revised national accounts from 2011 to 2015 based on the SNA 2008. Value added is in basic prices; and before 2011 in producer prices.",Oman,2003,13.5795170746943
Pakistan,PAK,South Asia,Lower middle income,Pakistan Bureau of Statistics and Pakistan Economic Survey website ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: FY.,Pakistan,2003,0.8049587226498599
Panama,PAN,Latin America & Caribbean,High income,National Institute of Statistics and Census (INEC) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Panama,2003,1.9173862183851698
Peru,PER,Latin America & Caribbean,Upper middle income,National Institute of Statistics and Informatics (INEI) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Peru,2003,0.9793100667918001
Philippines,PHL,East Asia & Pacific,Lower middle income,PSA (Philippine Statistics Authority) and Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Philippines,2003,0.8602209457819091
Palau,PLW,East Asia & Pacific,High income,IMF Article IV  ; Source of population estimates: United Nations World Population Prospects. Fiscal year ends on September 30; reporting period for national accounts data: FY.,Palau,2003,12.843807106599
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,National Statistical Office - Papua New Guinea and IMF. ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Papua New Guinea,2003,0.656442052571371
Poland,POL,Europe & Central Asia,High income,Eurostat; Statistics Poland ; Source of population estimates: Eurostat,Poland,2003,7.91142198433329
Korea-Dem. People’s Rep.,PRK,East Asia & Pacific,Low income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Korea, Dem. People's Rep.",2003,3.00575558212192
Portugal,PRT,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 200.482 Portuguese escudo. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Portugal,2003,5.853135645021559
Paraguay,PRY,Latin America & Caribbean,Upper middle income,Central Bank of Paraguay ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Paraguay,2003,0.725821378578625
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,"Source of population estimates: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem. National accounts local currency data are reported in U.S. dollars.",West Bank and Gaza,2003,0.40564043576973297
French Polynesia,PYF,East Asia & Pacific,High income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,French Polynesia,2003,3.09888570980165
Qatar,QAT,Middle East & North Africa,High income,"National Accounts Bulletin, 2018 - Central Statistical Bureau, Kuwait ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Qatar,2003,60.29957187627979
Romania,ROU,Europe & Central Asia,Upper middle income,Eurostat; National Institute of Statistics ; Source of population estimates: Eurostat,Romania,2003,4.68438828633627
Russian Federation,RUS,Europe & Central Asia,Upper middle income,"Rosstat ; Source of population estimates: Russian Federation Federal State Statistics Service (its January 1st populations were adjusted to mid-year populations by using geometric mean), 1979 Census, 1989 Census.",Russian Federation,2003,11.0906474801145
Rwanda,RWA,Sub-Saharan Africa,Low income,National Institute of Statistics of Rwanda  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Rwanda,2003,0.0599877009510911
Saudi Arabia,SAU,Middle East & North Africa,High income,"General Authority for Statistics and Haver Analytics, Inc. (Source for Haver:  General Authority for Statistics) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Saudi Arabia,2003,14.509055224841699
Sudan,SDN,Sub-Saharan Africa,Lower middle income,"Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Demographic data (total population, life expectancy, fertility, child mortality, migration), education series, and HIV prevalence are reported separately for Sudan and South Sudan; see specific notes for other series. National accounts data exclude South Sudan after July 9, 2011. Other data reported for Sudan generally include South Sudan to 2011 unless otherwise noted. External debt data and land-related data (including population density, but excluding surface area after 2010) for all years include South Sudan.",Sudan,2003,0.23959040472986298
Senegal,SEN,Sub-Saharan Africa,Low income,DPEE (Direction de la  Prévision et des Etudes Economique) and ANSD (Agence Nationale de la Statistique et de la Démographie) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Senegal,2003,0.46632215005355604
Singapore,SGP,East Asia & Pacific,High income,Monetary Authority of Singapore - Central Bank ; Source of population estimates: Department of Statistics Singapore. Fiscal year end: March 31; reporting period for national accounts data: CY.,Singapore,2003,7.56601372694738
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Solomon Islands,2003,0.361144125935327
Sierra Leone,SLE,Sub-Saharan Africa,Low income,"Statistics Sierra Leone, IMF Article IV ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: CY.",Sierra Leone,2003,0.125535118526626
El Salvador,SLV,Latin America & Caribbean,Lower middle income,Central Bank of El Salvador ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,El Salvador,2003,1.0973608963189498
Somalia,SOM,Sub-Saharan Africa,Low income,"The World Bank and Fund Staff Estimates, 2018; (see also: https://www.imf.org/en/News/Articles/2018/07/06/pr18283-somalia-2nd-and-final-review-under-the-staff-monitored-program)
 ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Somalia,2003,0.0603934550425323
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,STP authorities  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,São Tomé and Principe,2003,0.444868303992667
Suriname,SUR,Latin America & Caribbean,Upper middle income,General Bureau of Statistics  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Suriname,2003,3.16138815396083
Slovak Republic,SVK,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Slovak Republic,2003,7.34986807171807
Slovenia,SVN,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2007: 1 euro = 239.64 Slovenian tolar. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Slovenia,2003,7.772287174687201
Sweden,SWE,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. Fiscal year end: June 30; reporting period for national accounts data: CY.,Sweden,2003,6.11519453231213
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,Central Statistical Office of Swaziland ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.,Eswatini,2003,0.9577300550307528
Seychelles,SYC,Sub-Saharan Africa,High income,National Bureau of Statistics ; Source of population estimates: National Bureau of Statistics,Seychelles,2003,6.644640678416541
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Syrian Arab Republic,2003,3.11653390766469
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,Source of population estimates: UN Population Division's World Population Prospects 2017 estimates. Subject to change.,Turks and Caicos Islands,2003,4.3859888936352
Chad,TCD,Sub-Saharan Africa,Low income,IMF and Chadian authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Chad,2003,0.0407740622702324
Togo,TGO,Sub-Saharan Africa,Low income,Ministry of Economy and Finance ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Togo,2003,0.27138270738904396
Thailand,THA,East Asia & Pacific,Upper middle income,NESDB ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: September 30; reporting period for national accounts data: CY.,Thailand,2003,3.4788100221962797
Tajikistan,TJK,Europe & Central Asia,Low income,TAJSTAT ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Tajikistan,2003,0.315578655340521
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,Statistical Yearbook of Turkmenistan ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Turkmenistan,2003,9.579940336028141
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Timor -Leste National Accounts from General directorate of Statistics (GDS) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Timor-Leste,2003,0.16792180273340698
Tonga,TON,East Asia & Pacific,Upper middle income,Tonga Department of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Tonga,2003,1.17592119371875
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,Central Bank of Trinidad and Tobago ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Trinidad and Tobago,2003,24.9111726004866
Tunisia,TUN,Middle East & North Africa,Lower middle income,"National Bureau of Statistics, Central Bank, Ministry of Investment Development and International Cooperation (Planning Dept) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Tunisia,2003,2.1375539529550203
Turkey,TUR,Europe & Central Asia,Upper middle income,Turkish Statistical Institute ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Turkey,2003,3.3066688165989304
Tuvalu,TUV,East Asia & Pacific,Upper middle income,IMF Article IV and The US Graduate School (pitivit.org) ; Source of population estimates: UN Population Division's World Population Prospects 2017 estimates. Subject to change.,Tuvalu,2003,1.12634381079144
Tanzania,TZA,Sub-Saharan Africa,Low income,Tanzania Bureau of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Tanzania,2003,0.10246140199679801
Uganda,UGA,Sub-Saharan Africa,Low income,"Uganda Bureau of Statistics for SNA series , Bank of Uganda for Balance of Payments   ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: FY.",Uganda,2003,0.0600496829649928
Ukraine,UKR,Europe & Central Asia,Lower middle income,"State Statistics Committee of Ukraine ; Source of population estimates: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report",Ukraine,2003,7.37105121102128
Uruguay,URY,Latin America & Caribbean,High income,Central Bank of Uruguay ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Uruguay,2003,1.3827179574920498
United States,USA,North America,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: U.S. Census Bureau,United States,2003,19.5641045293305
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,"The State Committee of the Republic of Uzbekistan on Statistics ; Source of population estimates: State Committee of the Republic of Uzbekistan on Statistics, United Nations World Population Prospects",Uzbekistan,2003,4.9727770835411205
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,Eastern Caribbean Central Bank ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,St. Vincent and the Grenadines,2003,1.8275772958006498
Venezuela-RB,VEN,Latin America & Caribbean,Upper middle income,Central Bank of Venezuela ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Venezuela, RB",2003,7.4261344182657805
Vietnam,VNM,East Asia & Pacific,Lower middle income,GSO (General Statistics Office of Vietnam) and Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Vietnam,2003,0.9518958976750301
Vanuatu,VUT,East Asia & Pacific,Lower middle income,IMF Article IV  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Vanuatu,2003,0.42390080617599196
Samoa,WSM,East Asia & Pacific,Upper middle income,"IMF Article IV and Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year ends on June 30; reporting period for national accounts data: FY. Data are revised from Samoa Bureau of Statistics and Central Bank of Samoa. The base year is 2008/09. Other methodological changes include increased reliance on summary data from the country’s Value Added Goods and Services Tax system, incorporation of more recent benchmarks, and use of improved data sources.",Samoa,2003,0.8668933142709191
Yemen,YEM,Middle East & North Africa,Low income,Figures are based on MFMmod data  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Yemen, Rep.",2003,0.8891427671216742
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,(see also: https://www.imf.org/en/News/Articles/2018/07/06/pr18283-somalia-2nd-and-final-review-under-the-staff-monitored-program) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY.,South Africa,2003,8.48835057020516
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"Central Statistics Office Zambia, Bank of Zambia ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. The base year is 2010. National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha. Zambia reports using SNA 2008.",Zambia,2003,0.184923389841905
Zimbabwe,ZWE,Sub-Saharan Africa,Low income,Zimstat- Central Statistics Agency ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Zimbabwe,2003,0.843469121206228
Aruba,ABW,Latin America & Caribbean,High income,"Central Bureau of Statistics and Central Bank of Aruba ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Mining is included in agriculture 
Electricty and gas includes manufactures of refined petroleoum products",Aruba,2004,26.5172934158421
Afghanistan,AFG,South Asia,Low income,"Central Statistics Organization; World Bank staff estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. 
Fiscal year end: March 20; reporting period for national accounts data is calendar year, estimated to insure consistency between national accounts and fiscal data.",Afghanistan,2004,0.0393778277264556
Angola,AGO,Sub-Saharan Africa,Lower middle income,IMF ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Angola,2004,0.99616547816155
Albania,ALB,Europe & Central Asia,Upper middle income,"Albanian Institute of Statistics ; Source of population estimates: Institute of Statistics, Eurostat",Albania,2004,1.3762127350435502
Andorra,AND,Europe & Central Asia,High income,"Government of Andorra, Department of Statistics ; Source of population estimates: United Nations World Population Prospects",Andorra,2004,7.3586249409789595
United Arab Emirates,ARE,Middle East & North Africa,High income,National Bureau of Statistics & Federal Competitiveness & Statistics Authority ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,United Arab Emirates,2004,27.7012080194113
Argentina,ARG,Latin America & Caribbean,High income,National Institute of Statistics and Census (INDEC) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Argentina,2004,4.06905837986386
Armenia,ARM,Europe & Central Asia,Upper middle income,National Statistical Service of the Republic of Armenia ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Armenia,2004,1.2147515240224298
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,Eastern Caribbean Central Bank ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Antigua and Barbuda,2004,4.778147908947731
Australia,AUS,East Asia & Pacific,High income,ABS (Australian Bureau of Statistics) ; Source of population estimates: Australian Bureau of Statistics. Fiscal year end: June 30; reporting period for national accounts data: FY.,Australia,2004,17.0265153472381
Austria,AUT,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Austria,2004,8.85836370342216
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,"The State Statistical Committee of the Republic of Azerbaijan ; Source of population estimates: Eurostat, State Statistical Committee, United Nations World Population Prospects",Azerbaijan,2004,3.8632296394389902
Burundi,BDI,Sub-Saharan Africa,Low income,Statistical Office Burundi and World Bank country economist estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Burundi,2004,0.0275696973080638
Belgium,BEL,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Belgian franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Belgium,2004,10.6612902219787
Benin,BEN,Sub-Saharan Africa,Low income,Government of Benin  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Benin,2004,0.323642155539533
Burkina Faso,BFA,Sub-Saharan Africa,Low income,National forecast tool (Instrument Automatise de Prevision).  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Burkina Faso,2004,0.0847059710132382
Bangladesh,BGD,South Asia,Lower middle income,National Account Data from Bangladesh Bureau of Statistics (BBS) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: FY.,Bangladesh,2004,0.26682304148791397
Bulgaria,BGR,Europe & Central Asia,Upper middle income,Eurostat & Republic of Bulgaria National Statistical institute ; Source of population estimates: Eurostat,Bulgaria,2004,6.06489180832618
Bahrain,BHR,Middle East & North Africa,High income,"Central Bank of Bahrain & Cetral Informatic Organization - Information & eGovernment Authority and Haver Analytics, Inc. (Haver's source: Central Informatics Organization) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Bahrain,2004,21.100159306282603
Bahamas,BHS,Latin America & Caribbean,High income,Department of Statistics of Bahamas ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Bahamas, The",2004,5.34372422688403
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,Agency for Statistics of Bosnia and Herzegovina ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Bosnia and Herzegovina,2004,4.12833487645873
Belarus,BLR,Europe & Central Asia,Upper middle income,"National Statistical Committee of the Republic of Belarus ; Source of population estimates: National Statistical Committee of the Republic of Belarus. Data before 2015 were adjusted to reflect the new denomination effective from July 1, 2016 (BYN), a decrease of 10,000 times (1 BYN = 10,000 BYR)",Belarus,2004,5.97715799947914
Belize,BLZ,Latin America & Caribbean,Upper middle income,Central Bank of Belize ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Belize,2004,1.4211685362328799
Bermuda,BMU,North America,High income,Source of population estimates: Bermuda Government Department of Statistics,Bermuda,2004,9.147364292438029
Bolivia,BOL,Latin America & Caribbean,Lower middle income,National Institute of Statistics (INE) and Central Bank of Bolivia ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Bolivia,2004,1.23940655734817
Brazil,BRA,Latin America & Caribbean,Upper middle income,Brazilian Statistics Institute (IBGE) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Brazil,2004,1.82867198122873
Barbados,BRB,Latin America & Caribbean,High income,Barbados Statistical Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Barbados,2004,4.73999875499376
Brunei Darussalam,BRN,East Asia & Pacific,High income,Economic Planning and Development - Prime Minister's office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Brunei Darussalam,2004,13.9020897133146
Bhutan,BTN,South Asia,Lower middle income,National Statistics Bureau of Bhutan ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Bhutan,2004,0.48108177334362107
Botswana,BWA,Sub-Saharan Africa,Upper middle income,Financial Statistics Bank of Botswana and World Bank staff estimates. ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY.,Botswana,2004,2.13084626611929
Central African Republic,CAF,Sub-Saharan Africa,Low income,"IMF, Authorities and Bank staff estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Central African Republic,2004,0.0578756884032596
Canada,CAN,North America,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Statistics Canada. Fiscal year end: March 31; reporting period for national accounts data: CY.,Canada,2004,17.258911142366
Switzerland,CHE,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Switzerland,2004,5.46256893956053
Chile,CHL,Latin America & Caribbean,High income,"Central Bank of Chile ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Before 1996, for current series, components of value added and missed series of expenditure side have been calculated using structural ratios of the files and previous base years.",Chile,2004,3.74211830163159
China,CHN,East Asia & Pacific,Upper middle income,"NBS - National Bureau of Statistics and Bank's country office ; Source of population estimates: National Bureau of Statistics. On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. The new base year is 2015.",China,2004,4.03799065100399
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,"MPMEF / Direction Générale de l'Economie / Direction de la Conjoncture et de la Prévision Economiques, Institut National de la Statistique (INS). ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Côte d'Ivoire,2004,0.425832957452764
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,"National Institute of Statistics, World Bank staff estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Cameroon,2004,0.23330821994422898
Congo-Dem. Rep.,COD,Sub-Saharan Africa,Low income,Authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Congo, Dem. Rep.",2004,0.0226101009467152
Congo-Rep.,COG,Sub-Saharan Africa,Lower middle income,Government Authorities  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Congo, Rep.",2004,0.263422290600396
Colombia,COL,Latin America & Caribbean,Upper middle income,Administrative Department of National Statistics (DANE) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Colombia,2004,1.28898969887368
Comoros,COM,Sub-Saharan Africa,Low income,Authorities and IMF Figures ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Base year change from 1990 to 2007 -  national data revised.,Comoros,2004,0.23946131125801198
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,Institute of National Statistics Cabo Verde. ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Cabo Verde,2004,0.705698963358308
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,Central Bank of Costa Rica ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. National accounts are revised from 1991 to 2015 using SNA 2008 based on official government data. The new reference year is 2012. The country uses chain linked methedology.,Costa Rica,2004,1.6552584428419297
Cuba,CUB,Latin America & Caribbean,Upper middle income,National Office of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Cuba,2004,2.21934888981845
Cayman Islands,CYM,Latin America & Caribbean,High income,Statistical office of Cayman Island ; Source of population estimates: United Nations World Population Prospects,Cayman Islands,2004,9.76853633269202
